ID, Sentence, Aspect, Intensity
R1194:S013, 他珍珠是Q软的。, 珍珠, 5.75#5.25
R1194:S016, 饮品喝起来顺口。, 饮品, 6.12#5.38
R1194:S017, 饮品喝起来不会腻。, 饮品, 6.0#5.0
R1195:S029, 搭上弹牙的公仔面。, 公仔面, 6.5#6.17
R1195:S031, 好吃的冰火菠萝油。, 冰火菠萝油, 6.0#5.25
R1195:S032, 咬下去的外皮酥酥松软。, 外皮, 6.12#5.38
R1195:S034, 推荐同样是小点的萝卜糕表现可圈可点。, 萝卜糕, 6.33#6.17
R1195:S035, 吃得到萝卜丝的香甜。, 萝卜丝, 6.0#5.17
R1196:S005, 用餐环境很宽敞。, 用餐环境, 6.17#5.67
R1196:S008, 上餐速度也很快。, 上餐速度, 6.0#5.5
R1196:S018, 牛肝菌奶油烤饭吃起来很好吃。, 牛肝菌奶油烤饭, 6.38#6.38
R1196:S027, 餐点的品质很好。, 餐点的品质, 6.0#5.5
R1196:S028, 这家餐点的价格便宜。, 价格, 6.0#5.17
R1198:S007, 面条口感Q弹。, 面条口感, 6.12#5.38
R1198:S014, 当天点的炸猪排口感还满外酥内嫩的。, 炸猪排口感, 6.38#5.75
R1198:S015, 高赞塔铁板面真的是好好吃。, 高赞塔铁板面, 7.25#7.12
R1198:S016, 闻得到浓郁的九层塔。, 九层塔, 5.88#5.12
R1198:S021, 这里的粉浆蛋饼口感酥脆。, 粉浆蛋饼口感, 6.0#5.17
R1198:S022, 韭菜真的特别香。, 韭菜, 6.67#6.33
R1201:S001, 最吸引人的溏心蛋。, 溏心蛋, 6.6#6.3
R1201:S005, 肉片扎实。, 肉片, 5.5#5.12
R1201:S012, 这边的下水配料多元。, 下水配料, 6.0#5.5
R1201:S013, 配料清脆软嫩。, 配料, 6.25#5.5
R1201:S014, 汤喝起还很鲜甜。, 汤, 6.25#5.5
R1201:S016, 面也是相当不错。, 面, 6.5#6.0
R1202:S005, 可以吃的料理比较多样化。, 料理, 6.0#5.75
R1202:S009, 快炒类的料理也都好吃。, 快炒类的料理, 6.62#6.12
R1204:S003, 老狮担仔面不错。, 老狮担仔面, 5.67#5.17
R1204:S013, 炒饭镬气很足。, 炒饭镬气, 6.17#5.5
R1204:S020, 卤蛋入味。, 卤蛋, 6.0#5.38
R1204:S021, 酸辣汤份量亦不少。, 酸辣汤份量, 5.62#5.0
R1207:S031, 阿伯的地瓜球炸的酥脆。, 地瓜球, 5.88#5.0
R1207:S037, 地瓜球热呼呼时吃非常可口。, 地瓜球, 7.0#6.67
R1208:S050, 可颂真的很好吃。, 可颂, 7.12#6.88
R1208:S051, 可颂相当酥脆。, 可颂, 6.5#6.0
R1208:S052, 奶油味浓郁。, 奶油味, 6.0#5.25
R1208:S059, 布里欧许香气不重。, 布里欧许香气, 5.5#5.25
R1208:S060, 布里欧许口感并不扎实。, 布里欧许口感, 3.88#5.0
R1208:S081, 内馅不会太甜。, 内馅, 5.5#4.83
R1208:S082, 香气也不浓郁。, 香气, 3.5#5.38
R1208:S088, 酒味很香。, 酒味, 6.17#6.67
R1208:S089, 卷桶酥份量很足。, 卷桶酥份量, 6.38#6.25
R1208:S090, 马斯卡朋奶酪的香气很弱。, 马斯卡朋奶酪的香气, 3.33#6.5
R1208:S104, 但我觉得咖啡的香气很香。, 咖啡的香气, 6.0#5.67
R1208:S114, 塔类的部分也没有很推。, 塔类, 4.0#4.75
R1208:S116, 草莓塔没有什么记忆点。, 草莓塔, 4.0#5.0
R1214:S008, 不只是火鸡肉片出色。, 火鸡肉片, 6.38#5.88
R1214:S029, 鸡片饭很优秀。, 鸡片饭, 6.5#6.62
R1214:S040, 鸡胸肉扎实。, 鸡胸肉, 6.12#5.62
R1214:S043, 油葱酥超级香。, 油葱酥, 6.5#6.62
R1214:S047, 鸡油很出色。, 鸡油, 6.62#6.5
R1214:S048, 笋干超好吃。, 笋干, 7.0#7.17
R1215:S005, 最爱炸牛蒡。, 炸牛蒡, 7.67#7.67
R1215:S039, 锦鲁面凉面味道超棒。, 锦鲁面凉面味道, 7.0#6.75
R1215:S047, 卤肉饭我最爱。, 卤肉饭, 7.1#7.0
R1215:S051, 大骨汤的滋味清爽。, 大骨汤的滋味, 6.25#5.75
R1215:S055, 油面滑顺。, 油面, 6.0#5.0
R1215:S057, 上头还有浓郁的蒜香。, 蒜香, 6.25#5.25
R1215:S059, 美味的凉面无庸置疑。, 凉面, 5.88#5.62
R1215:S060, 面条也相当有嚼劲。, 面条, 6.5#6.0
R1215:S062, 其他小菜超好吃。, 小菜, 7.17#6.83
R1215:S064, 不过我们还是觉得美乃滋凉面也不错。, 美乃滋凉面, 5.75#5.38
R1215:S070, 茄子保有多汁口感。, 茄子, 6.0#5.0
R1218:S001, 方便面很香。, 方便面, 6.6#6.2
R1218:S026, 汤汁口味较不突出。, 汤汁口味, 4.5#4.83
R1218:S030, 但火锅肉片吃起来口感软嫩。, 火锅肉片, 6.17#5.17
R1219:S016, 品项真的很丰富。, 品项, 6.5#6.5
R1219:S044, 鸡肉酱油炒饭不错。, 鸡肉酱油炒饭, 5.8#5.3
R1220:S015, 原味饭团好吃。, 原味饭团, 6.0#5.25
R1220:S023, 米粒的口感很好。, 米粒的口感, 5.88#5.38
R1220:S026, 香肠饭团绝佳。, 香肠饭团, 6.5#7.0
R1220:S035, 我还是很喜欢他们家米粒的口感。, 米粒的口感, 6.75#6.0
R1221:S002, 鸡肉滑嫩。, 鸡肉, 6.12#5.25
R1222:S001, 炒饭锅气十足。, 炒饭锅气, 6.38#5.88
R1222:S006, 面包很便宜。, 面包, 6.12#5.88
R1222:S011, 苏老爹餐饮的餐点击择丰富。, 餐点击择, 5.5#5.0
R1222:S012, 臭豆腐炒饭好吃。, 臭豆腐炒饭, 6.0#5.25
R1222:S021, 臭豆腐味道不错。, 臭豆腐味道, 6.0#5.0
R1222:S028, 而且炒饭份量也很可以。, 炒饭份量, 6.33#6.17
R1223:S009, 自制苹果酱也挺好吃的。, 自制苹果酱, 5.62#5.25
R1223:S012, 蛋沙拉CP值蛮高的。, 蛋沙拉CP值, 6.38#6.12
R1223:S013, 炸物都没有油耗味。, 炸物, 6.12#5.38
R1223:S031, 我妈称赞沙拉蛋内馅好吃。, 沙拉蛋内馅, 5.88#5.25
R1224:S007, 泰式沙拉份量很多。, 泰式沙拉份量, 6.2#6.0
R1224:S009, 食物美味度尚可。, 食物美味度, 5.0#5.0
R1224:S010, 但食物份量十足。, 食物份量, 6.25#5.75
R1225:S008, 食材新鲜。, 食材, 6.33#6.0
R1227:S028, 玉子烧超好吃。, 玉子烧, 7.0#6.5
R1227:S032, 炙烧鲑鱼握寿司好吃。, 炙烧鲑鱼握寿司, 5.83#4.83
R0207:S033, 整体表现都蛮好吃的。, 整体, 6.0#5.38
R0207:S036, 当日的板腱牛每块边边都刚好有遇到很硬的筋，所以口感上比较碍口。, 口感, 4.0#4.83
R0207:S038, 但肉质还是很不错的。, 肉质, 6.0#5.5
R0207:S060, 甜点中的冰棍口味选择也很多。, 冰棍口味, 5.88#5.75
R0207:S061, 芋头冰棍中吃的到扎实的芋头块很加分。, 芋头块, 6.12#5.5
R0207:S063, 茶冻我很喜欢，口感上很嫩很像爱玉和仙草的感觉。, 茶冻#口感, 7.0#6.5 6.75#6.25
R0207:S065, 茉莉绿茶的香味很浓郁，整体也不会过甜。, 茉莉绿茶的香味#茉莉绿茶, 6.5#6.5 6.17#5.83
R0207:S070, 整体来说我觉得还是一间很超值的餐厅。, 餐厅, 7.0#6.75
R0210:S007, 面的选择很多，还可以选大小(价格不变)，也太佛心。, 面的选择#面, 6.33#5.67 6.83#6.17
R0210:S012, 苦瓜咸蛋是冷菜，比较咸一点。, 苦瓜咸蛋, 4.67#5.17
R0210:S024, 皮蛋真的颇好吃。, 皮蛋, 6.5#6.17
R0210:S030, 猪头皮也是带点麻辣的调味，好吃。, 猪头皮, 5.8#5.3
R0210:S048, 鸡肉很嫩没有毛病，荣登会为了他再访的菜式。, 鸡肉#鸡肉#鸡肉, 6.0#5.83 5.33#5.0 6.17#6.33
R0211:S001, 但因为价格有点高一直没有自己去吃。, 价格, 4.17#5.0
R0211:S022, 虽然味道不错，不过份量大且口味单一有点容易腻口。, 味道#份量#口味#NULL, 6.0#5.75 6.0#5.75 4.75#5.0 4.0#5.0
R0211:S028, 这款比目鱼的外皮超级酥脆。, 比目鱼的外皮, 6.0#6.0
R0214:S011, 鹅肉本身表现一般。, 鹅肉, 4.88#5.0
R0214:S044, 幸好豆芽菜清脆爽口。, 豆芽菜, 5.75#5.5
R0215:S025, 盐水意面带有嚼劲的口感真的很特别。, 盐水意面#口感, 6.0#5.5 6.5#6.12
R0215:S035, 简单的一碗面应该不会让你失望的。, 面, 5.88#6.12
R0220:S006, 饮料选择也不多，就常见的有气饮料和可尔必思。, 饮料选择, 4.5#5.17
R0220:S010, 肉也感觉没让人很惊艳。, 肉, 4.0#4.83
R0220:S011, 海鲜是蛮新鲜的。, 海鲜, 6.0#5.67
R0220:S013, 但是那杯调酒真的超级普。, 调酒, 4.67#5.33
R0220:S016, 最后吃甜点倒是觉得还蛮不错的。, 甜点, 6.3#5.8
R0220:S017, 布丁和咖啡冻不会太甜~泡芙也蛮好吃。, 布丁#咖啡冻#泡芙, 5.5#5.33 5.5#5.33 6.0#5.67
R0222:S009, 韩式炸鸡的年糕炸得不错。, 年糕, 6.0#5.17
R0222:S011, 以整体呈现来看价格还是偏高。, 价格, 4.62#5.38
R0231:S003, 酥皮浓汤也推推。, 酥皮浓汤, 6.0#5.25
R0231:S043, 这样价格我觉得CP值很高。, CP值, 7.12#6.25
R0235:S009, 口味吃起来很有新鲜感，价位也很实在。, 口味#价位, 6.17#6.0 6.0#5.83
R0235:S099, 他们家的鸭架真的很有诚意，每一块都还有不少鸭肉。, 鸭架#鸭肉, 6.5#6.33 6.17#5.5
R0235:S108, 片鸭吃起来香嫩多汁。, 片鸭, 6.33#6.17
R0236:S016, 口口让人感觉无限惊喜。, NULL, 6.62#5.88
R0241:S090, 虽然点错点到口感偏酸的咖啡，但喝起来好顺口。, 咖啡#咖啡, 5.33#5.33 6.33#5.5
R0241:S094, 这次的蘑菇派很好吃。, 蘑菇派, 6.88#6.62
R0241:S095, 口味稍苦的布朗尼，吃起来很是扎实。, 布朗尼#布朗尼, 4.83#4.83 5.67#5.83
R0241:S101, 这间咖啡店不只有特色。, 咖啡店, 6.0#5.75
R0242:S021, 他们家的烧仙草也是一绝。, 烧仙草, 6.62#6.5
R0243:S019, 个人觉得他们家的料都煮得很好，吃起来很新鲜。, 料#料, 6.25#5.62 6.25#6.12
R0253:S008, 店内座位数不多。, 座位数, 4.33#5.5
R0254:S008, 口感和味道都很赞，是想吃烤玉米时的好选择。, 口感#味道#NULL, 6.17#5.67 6.17#5.67 6.17#5.33
R0261:S018, 拿铁冰凉香醇，味道很好。, 拿铁#味道, 6.17#5.67 7.0#6.67
R0261:S027, 奶油卷实在太美味。, 奶油卷, 7.0#7.0
R0261:S042, 烤过后上面的菠萝很脆很美味。, 菠萝#菠萝, 6.17#5.5 6.33#5.5
R0261:S043, 面包体偏普通，略干了些。, 面包#面包, 4.75#4.75 4.12#4.5
R0261:S047, 红豆面包隔天才吃，觉得有点干了。, 红豆面包, 4.25#4.38
R0261:S065, 巴布卡对我来说太甜腻。, 巴布卡, 4.0#5.75
R0261:S069, 尤其是奶油卷太美味了。, 奶油卷, 6.88#6.5
R0262:S007, 价格算是蛮高。, 价格, 5.25#5.25
R0263:S006, 鱼肚肉会煎到焦香无比，口感相当酥脆可口。, 鱼肚肉#口感, 6.12#6.0 6.25#6.12
R0263:S011, 空间不算大，但还蛮干净的。, 空间#NULL, 4.5#5.0 6.0#5.75
R0263:S021, 吃起来的蛋香非常迷人。, 蛋香, 6.5#6.17
R0263:S031, 汤头很鲜甜，还有满满的油葱酥香味。, 汤头, 6.5#6.2
R0264:S007, 不过整个氛围还不错。, 氛围, 5.88#5.25
R0266:S022, 而且空间有些狭小。, 空间, 3.88#5.38
R0266:S060, 炖饭的软硬度对我来说也觉得刚好。, 炖饭的软硬度, 5.62#5.12
R0269:S001, 价格超级划算，很推荐来吃这家便宜火锅吃到饱。, 价格#NULL, 6.0#6.33 6.5#6.17
R0269:S054, 嘉义古川寿喜烧的确CP值够高。, CP值, 6.12#5.38
R0269:S062, 推荐来嘉义旅游可以吃老字号吃到饱火锅店-嘉义古川寿喜烧。, 嘉义古川寿喜烧, 6.0#5.38
R0270:S019, 而且酱料不是我们爱的，觉得不够甜。, 酱料#酱料, 3.25#5.25 4.0#5.0
R0271:S005, 价格平价，蛮推荐可以来吃日和制冰部。, 价格#日和制冰部, 5.5#5.0 6.5#5.5
R0271:S020, 我蛮喜欢豆腐嗲的，味道很有层次感。, 豆腐嗲#味道, 5.83#5.67 6.0#6.0
R0271:S023, 炸蛋不推荐。, 炸蛋, 3.5#4.62
R0272:S067, 然后整块豆腐咬下去就满满水份，真的超入味啊啊啊。, 豆腐#豆腐, 6.0#5.88 6.75#6.75
R0272:S102, 整体就是豆腐酥脆香气四溢酱汁入味泡菜好吃。, 豆腐#豆腐#酱汁#泡菜, 5.83#5.0 6.17#5.5 5.83#5.0 6.0#5.0
R0274:S033, 整个牛肉外面吃起来有点微焦，但是里面却非常软Q。, 牛肉#牛肉, 4.75#5.0 6.75#6.0
R0274:S058, 不过我非常喜爱他们的浪花豚骨拉面。, 浪花豚骨拉面, 7.12#7.0
R0274:S097, 而且烧卖的尺寸看起来也不小。, 烧卖的尺寸, 5.5#5.0
R0274:S102, 他们的烧卖吃起来猪肉的味很鲜。, 猪肉, 6.25#5.75
R0278:S035, 装潢颇有质感。, 装潢, 6.0#5.75
R0278:S066, 不过几乎捞不太到猪肚片。, 猪肚片, 4.25#4.5
R0278:S084, 翼板牛真的有好吃一些。, 翼板牛, 5.62#5.25
R0278:S086, 羊雪花骚味稍重。, 羊雪花骚味, 4.33#5.0
R0281:S021, 他们家的卤味，其实真的完全不及格。, 卤味, 2.12#6.12
R1357:S010, 中东手工口袋饼吃起来有点偏干。, 中东手工口袋饼, 3.83#4.5
R1357:S019, 烤鸡的肉块份量感十足。, 肉块份量感, 6.33#5.5
R1357:S028, 我会认为这餐点算是中规中矩的价格。, 价格, 4.83#5.0
R1358:S020, 腌萝卜佐自制芝麻酱超好吃的小菜。, 腌萝卜佐自制芝麻酱, 7.0#6.5
R1358:S044, 饮料和甜点都蛮有水准的。, 饮料#甜点, 6.25#6.0 6.25#6.0
R1359:S018, 这款嫩肩霜降5oz虽然份量不多，但肉质弹嫩。, 份量#肉质, 4.25#5.0 5.75#5.0
R1359:S023, 我觉得他的菜盘种类配得很丰富。, 菜盘种类, 6.25#5.62
R1359:S027, 高丽菜也很新鲜脆嫩。, 高丽菜, 6.38#5.62
R1359:S041, 我比较喜欢泰式奶茶冰淇淋。, 泰式奶茶冰淇淋, 6.33#6.33
R1360:S022, 排骨带点醋香非常下饭。, 排骨#排骨, 5.83#5.33 7.0#6.83
R1360:S033, 炒米粉有点普，太干且口味太淡了。, 炒米粉#炒米粉#口味, 4.62#5.0 3.88#5.5 3.88#5.5
R1360:S039, 这一道的腰果非常美味，吃起来新鲜而有点淡淡的甜味。, 腰果#腰果#腰果, 6.67#6.67 6.5#5.67 6.33#5.83
R1360:S043, 但这道的虾有加入比较多姜，觉得味道有点太突兀。, 味道, 3.88#4.62
R1360:S048, 布丁吃起来香醇可口。, 布丁, 5.75#5.25
R1362:S025, 之所以是爱店因为CP值很高。, CP值, 6.7#6.5
R1365:S053, 在换料理时吃上一颗烟熏橄榄就很解腻。, 烟熏橄榄, 6.0#6.33
R1365:S097, 辣味油焖菇表现一般。, 辣味油焖菇, 5.0#4.83
R1368:S002, 店里的装潢蛮适合聚餐座位宽敞。, 装潢#座位, 5.75#5.0 5.5#5.0
R1371:S010, 必须要说服务真的超好。, 服务, 6.62#6.62
R1371:S035, 古早味招牌肉粥非常便宜。, 古早味招牌肉粥, 6.12#6.12
R1371:S044, 亮晶晶肉燥饭超肥也很咸香，不甜腻整个煮得很软烂，真的超爱。, 亮晶晶肉燥饭#亮晶晶肉燥饭#亮晶晶肉燥饭#亮晶晶肉燥饭#亮晶晶肉燥饭, 6.0#5.0 6.0#5.0 6.0#5.0 6.0#5.0 7.5#7.5
R1372:S026, 飞驒牛肉包个体不大，以如此份量而言价格略高。, 飞驒牛肉包#价格, 4.5#5.5 4.0#5.5
R1375:S015, 牛肉包吃起来温温的不够烫，味道不坏。, 牛肉包#味道, 4.17#5.67 6.0#5.5
R1375:S019, 外皮吃起来很脆，味道很足。, 外皮#味道, 6.33#6.0 6.33#6.0
R1375:S032, 韭菜盒子趁热吃真的很不错。, 韭菜盒子, 5.88#5.5
R1379:S022, 炒高丽菜菜梗带脆叶处软嫩。, 菜梗#叶, 5.62#5.0 5.75#5.12
R1379:S041, 肉片口感一般。, 肉片口感, 5.12#4.88
R1383:S070, 沙朗牛排厚度就偏薄吧。, 沙朗牛排厚度, 4.6#5.3
R1383:S082, 整体搭配起来算是好吃的。, 整体, 5.88#5.38
R1383:S088, 沙拉熟食类，口感跟味道就普通吧。, 口感#味道, 4.88#4.88 4.88#4.88
R1383:S101, 虽然种类不够多，但都还挺好吃的。, 种类#NULL, 4.17#4.33 6.0#5.17
R1383:S103, 冰淇淋好吃欸。, 冰淇淋, 5.75#5.12
R1384:S076, 蟹真丈很甘甜而且干净，这点非常惊人。, 蟹真丈#蟹真丈#蟹真丈, 6.17#5.67 5.83#5.33 6.67#6.33
R1384:S100, 吃下去果然没失望。, NULL, 5.75#5.5
R1384:S101, 这大根实在太强，超甜超软超纯净。, 大根#大根#大根#大根, 6.67#6.67 6.67#6.67 6.67#6.67 6.67#6.67
R1384:S107, 河豚皮和胡麻水芹好吃是好吃，但就有点普通。, 河豚皮#胡麻水芹#河豚皮#胡麻水芹, 5.5#5.25 5.5#5.25 5.0#5.0 5.0#5.0
R1384:S117, 山岸煮的饭还是很好吃。, 饭, 6.25#6.25
R1385:S004, 排餐价格220元还算是平价实惠。, 排餐价格#排餐价格, 5.83#5.17 6.0#5.17
R1385:S012, 开胃凉菜有腌菜火腿片以及蟹肉棒看起来虽然有点空虚，但还蛮好吃的。, 开胃凉菜#开胃凉菜, 4.5#4.83 5.83#5.5
R1385:S015, 鸡排真的煎到非常酥脆。, 鸡排, 6.33#6.83
R1385:S016, 沙朗牛排还蛮大块而且厚。, 沙朗牛排#沙朗牛排, 6.12#5.62 6.0#5.0
R1385:S022, 但随缘牛排馆的鸡排皮脆但肉就会有点干。, 鸡排皮#肉, 5.75#5.25 4.38#4.38
R1385:S023, 铁板面的口感相当软嫩好吃。, 铁板面的口感#铁板面, 6.75#6.25 6.75#6.0
R1385:S024, 有小蛋糕和水果吃起来好甜，吃完真的是太满足了。, 小蛋糕#水果#小蛋糕#水果, 6.38#5.75 6.38#5.75 7.5#7.25 7.5#7.25
R1387:S022, 对牛筋及牛腩印象特别深刻，两样几乎都是入口即化。, 牛筋#牛腩, 6.33#5.33 6.33#5.33
R1387:S027, 牛肉给的份量也不少。, 份量, 5.5#5.25
R1387:S028, 牛肉口感不是我喜欢的软嫩。, 牛肉口感, 4.0#4.5
R1391:S014, 其中必点的是他们家的招牌菜蕃茄牛肉面。, 蕃茄牛肉面, 6.4#6.6
R1393:S027, 整体味道非常的刚好，如果你平常不喜甜食我非常推荐你点这道。, 味道#NULL, 6.88#6.62 7.0#7.0
R1394:S031, 纯茶喝起来不苦涩。, 纯茶, 5.8#5.2
R1395:S029, 但他们家的上菜速度我觉得是算蛮快的。, 上菜速度, 5.83#5.5
R1395:S056, 相较刚刚的海鲜，杏鲍菇的份量更多。, 杏鲍菇的份量, 5.83#5.33
R1395:S071, 这一天的蛤蜊也非常饱满。, 蛤蜊, 6.83#7.0
R1395:S078, 当天的烤生蚝吃起来也蛮不错的。, 烤生蚝, 6.25#6.0
R1395:S084, 这家生蚝哥我是蛮推荐给各位。, 生蚝哥, 6.17#5.5
R1396:S013, 烤布蕾味道醇香甜味适中。, 烤布蕾味道#甜味, 6.0#5.38 5.38#4.88
R1398:S019, 这花椒真的是我吃过最好吃的花椒。, 花椒, 7.0#6.5
R1399:S028, 这间餐厅的价格其实不能说便宜但也不贵。, 价格#价格, 4.5#4.0 5.5#5.0
R1402:S013, 柠檬塔对我们来说酸味不够，有点可惜。, 柠檬塔#柠檬塔, 4.5#5.17 4.5#4.67
R1402:S019, 我喝的奶茶茶味很够，这个还蛮喜欢的。, 奶茶茶味#奶茶, 6.25#6.12 6.38#6.0
R1402:S026, 好像饮料跟甜点都不够有特点。, 饮料#甜点, 4.5#5.17 4.5#5.17
R1403:S005, 爱玉冰喝起来真的非常好喝。, 爱玉冰, 7.0#6.83
R1403:S013, 爱玉冰并不算便宜的，但味道真的是很不错。, 爱玉冰#味道, 5.0#6.0 6.5#6.0
R1406:S038, 赠送的半块可乐饼外酥内绵也挺不错的。, 可乐饼#可乐饼, 6.33#5.67 6.17#5.67
R1408:S012, 烟熏培根意大利面吃起来简直是天衣无缝。, 烟熏培根意大利面, 7.2#7.1
R1408:S025, 这里的青酱真的是色泽饱满，味道鲜美，让人回味无穷。, 青酱#味道#青酱, 6.33#6.17 6.17#5.83 7.0#7.0
R1409:S014, 店外的候位空间相当宽敞。, 候位空间, 6.0#5.5
R1409:S027, 品项选择丰富。, 品项选择, 5.75#5.25
R1409:S045, 卤肉饭口感油香滑顺，胶质感丰富，不会过于腻口。, 卤肉饭口感#胶质感#卤肉饭, 6.17#5.17 5.83#5.17 5.67#5.0
R1409:S057, 鸡肉嫩口不干柴，令人意犹未尽。, 鸡肉#鸡肉#鸡肉, 6.25#5.0 5.75#5.0 6.5#5.5
R1409:S087, 清脆的水莲带着些许的咸味十分好吃。, 水莲, 6.6#6.6
R1410:S012, 不过皮有点硬。, 皮, 4.25#4.62
R1411:S014, 我的那块爌肉倒是肥瘦刚好，口感跟口味都还不错。, 爌肉#口感#口味, 5.88#5.25 5.88#5.25 5.88#5.25
R1411:S022, 很清甜的笋汤。, 笋汤, 6.38#5.88
R1411:S023, 配菜都蛮普通的，而且是凉的，那天吃完着实失望。, 配菜#配菜, 5.0#5.0 3.75#5.5
R1412:S008, 食物美味度不错，但份量有点太少。, 食物#份量, 6.17#5.67 4.17#5.17
R1413:S041, 包子馒头不贵。, 包子#馒头, 5.62#5.0 5.62#5.0
R1413:S073, Google评论水芙蓉南大店的评分不高。, 水芙蓉南大店的评分, 4.75#5.25
R1414:S003, 店家装潢很简单，里面座位也不多。, 装潢#座位, 5.0#5.0 5.0#5.0
R1414:S016, 整体就算一般般，就是一般般的面店。, 整体#面店, 4.75#4.5 4.75#4.5
R1415:S004, 许多特别的餐点只在这里吃得到，价格也非常合理。, 价格, 6.62#6.5
R1415:S006, 牛舌的熟度刚刚好，口感超级软嫩而且很香，不沾酱就超级好吃。, 牛舌的熟度#口感#牛舌#牛舌, 5.75#5.25 6.0#6.5 6.0#6.25 7.0#7.0
R1415:S014, 另外特别推荐秘制香菇辣椒。, 秘制香菇辣椒, 7.0#6.67
R1415:S015, 香菇非常软嫩且超级入味。, 香菇#香菇, 6.75#6.62 7.12#7.0
R1420:S039, 鸭血水嫩多汁。, 鸭血, 6.0#5.38
R1420:S040, 臭豆腐不够臭，在臭一点会更加分。, 臭豆腐, 4.25#5.5
R1422:S005, 面衣本身就蛮好吃的。, 面衣, 6.17#6.0
R1422:S010, 酸辣汤也蛮好喝的。, 酸辣汤, 6.12#5.5
R1227:S048, 最好吃的是鸡皮卷日本大葱。, 鸡皮卷日本大葱, 7.12#6.88
R1227:S051, 牛肉串羊肉串也不错吃。, 牛肉串#羊肉串, 6.0#5.5 6.0#5.38
R1231:S102, 今天搭配萝卜泥的都超级好吃。, 萝卜泥, 7.5#7.5
R1231:S204, 鱼本身就很肥美。, 鱼, 6.5#5.83
R1232:S001, 品项蛮多，没有特别突出的菜色。, 品项#菜色, 6.17#5.83 5.0#5.0
R1233:S019, 味噌豚骨拉面份量算很有满足感。, 味噌豚骨拉面份量, 6.5#6.0
R1233:S020, 肉是猪五花切块并炙烧过，香味很赞。, 香味, 6.5#6.25
R1233:S022, 汤很顺口。, 汤, 5.83#5.5
R1233:S023, 黑蒜肉多多端上来肉量真的是肉多多。, 肉量, 6.38#6.12
R1233:S033, 肉多多葱多多又蛋多多。, 肉#葱#蛋, 5.75#5.5 5.75#5.5 5.75#5.5
R1233:S037, 汤喝起来没有太多的负担感。, 汤, 6.0#5.62
R1233:S038, 蒜香豆腐卖相很好。, 蒜香豆腐卖相, 6.0#5.75
R1233:S050, 细面吃起来没有面粉味，精致感很够，只有好吃可以形容。, 细面#精致感#细面, 6.25#5.5 6.25#6.0 6.5#6.0
R1236:S005, 他们的海鲜真的还蛮猛的。, 海鲜, 6.5#6.17
R1236:S009, 各位朋友如果想找新庄吃到饱或是新庄聚餐餐厅的话，真的相当推荐这间飨酱烧肉新庄民安店唷。, 飨酱烧肉新庄民安店, 6.75#6.75
R1236:S013, 吃到饱菜色种类真的超多。, 菜色种类, 7.0#6.83
R1236:S018, 这里的肉片给的一点都不小气，切得超大片。, 肉片#肉片, 6.5#6.25 6.5#6.5
R1238:S042, 我非常喜欢红豆汤。, 红豆汤, 6.25#6.25
R1239:S024, 这个松饼价格一开始看到真的很挣扎，但真的很好吃。, 松饼价格#松饼, 4.33#4.5 6.5#6.5
R1239:S029, 松饼非常的软，绵绵的又很香。, 松饼#松饼#松饼, 7.0#6.75 5.75#5.25 6.25#6.25
R1241:S143, 不过他们家的牛肉选得非常好。, 牛肉, 7.0#6.75
R1241:S205, 牛舌凉菜这道我非常喜欢。, 牛舌凉菜, 6.75#7.0
R1241:S210, 韩式凉面也是我觉得不错的料理。, 韩式凉面, 5.5#5.25
R1241:S254, 不过我嫌他的布丁太油了。, 布丁, 3.62#4.25
R1242:S015, 价格非常平价实惠，通通都是铜板价。, 价格, 6.38#6.5
R1243:S032, 凯吉思跟我以前吃的一样好吃，价格也便宜。, 凯吉思#价格, 6.67#5.83 6.0#5.17
R1244:S011, 可惜米饭煮得有点太湿软。, 米饭, 4.0#5.0
R1244:S043, 抹茶拿铁冰沙不大推荐，抹茶味或奶味都偏淡。, 抹茶拿铁冰沙#抹茶味#奶味, 4.33#4.83 4.5#4.67 4.5#4.67
R1244:S054, 然而上菜速度不快。, 上菜速度, 4.38#4.75
R1246:S004, 虽然路大条但停车位难找。, 停车位, 4.0#4.62
R1252:S024, 八宝冰的配料相当多，红豆绿豆花豆凤梨圆仔粉圆花生杏仁等。, 配料, 6.5#6.12
R1252:S028, 配料的表现都相当不错。, 配料, 5.8#5.2
R1255:S002, 而且价格不是只有合理，是夸张便宜。, 价格#价格, 5.5#5.25 6.75#7.0
R1255:S014, 然后整锅汤好好喝，服务很好。, 汤#服务, 6.75#6.5 6.5#5.75
R1256:S020, 餐厅付费方式也很多元。, 餐厅付费方式, 6.0#6.0
R1256:S028, 鸡肉的咸度对我来说，算是还蛮刚好的，是好吃的。, 鸡肉的咸度#鸡肉, 5.88#5.38 6.12#5.5
R1256:S039, 炒饭份量也是蛮多的。, 炒饭份量, 6.0#5.38
R1256:S046, 盐烤山猪肉饭，看到便当上排列着满满的山猪肉片及丰富的配菜。, 山猪肉片#配菜, 6.5#6.17 6.5#6.17
R1256:S052, 番茄炒蛋有点稍甜。, 番茄炒蛋, 5.38#5.88
R1256:S071, 我想三水江烤肉饭是会让人再回访的店。, 三水江烤肉饭, 6.88#6.5
R0854:S017, 一喝汤头果然相当浓郁!很难想像再选更浓的会是什么程度。, 汤头, 6.5#6.25
R0854:S019, 汤头的蒜味感受得出来但不会太重去抢掉豚骨汤头的风味。, 汤头的蒜味, 5.88#5.5
