ID, Sentence, Aspect, Intensity
R1174:S014, 冰摩卡很有層次。, 冰摩卡, 6.0#6.0
R1174:S015, 感覺得出來是用心的咖啡。, 咖啡, 6.33#5.5
R1174:S033, 冰摩卡好有層次。, 冰摩卡, 6.38#6.0
R1174:S037, 這是我喝過最好喝的冰摩卡。, 冰摩卡, 7.38#7.38
R1174:S038, 冰摩卡聞起來香。, 冰摩卡, 6.33#5.0
R1174:S039, 冰摩卡味道足。, 冰摩卡味道, 5.5#5.12
R1174:S042, 咖啡味道還不錯。, 咖啡味道, 6.0#5.5
R1174:S049, 無咖啡因飲料實在太特別了。, 無咖啡因飲料, 6.83#7.5
R1174:S052, 檸檬汁真的蠻妙的。, 檸檬汁, 5.33#5.83
R1175:S013, 店內環境整潔。, 店內環境, 6.0#5.0
R1175:S037, 湯頭清爽。, 湯頭, 6.0#5.0
R1175:S045, 湯頭清爽不膩。, 湯頭, 6.0#5.67
R1175:S050, 麵條富有彈性。, 麵條, 6.0#5.38
R1175:S052, 溏心蛋則表現得很棒。, 溏心蛋, 6.12#5.75
R1175:S061, 肥瘦比例掌握得恰到好處。, 肥瘦比例, 6.0#5.5
R1175:S064, 里肌肉品嚐起來較有嚼勁。, 里肌肉品, 6.0#5.0
R1175:S065, 里肌肉品軟嫩。, 里肌肉品, 6.0#5.33
R1175:S070, 雞胸肉口感鮮嫩滑順。, 雞胸肉口感, 6.12#5.5
R1175:S071, 雞胸肉滋味清淡。, 雞胸肉滋味, 5.33#5.0
R1175:S072, 貝湯的鹹度更有了畫龍點睛的作用。, 貝湯的鹹度, 6.12#5.88
R1175:S074, 雞肉相當好吃。, 雞肉, 6.33#6.0
R1175:S085, 湯頭鮮美。, 湯頭, 6.0#5.38
R1175:S086, 湯頭非常對味。, 湯頭, 6.5#6.33
R1175:S087, 湯頭令人印象深刻。, 湯頭, 6.17#6.17
R1175:S088, 湯頭非常好喝。, 湯頭, 6.75#6.62
R1175:S092, 濃郁的海貝風味。, 海貝風味, 5.88#5.25
R1175:S093, 海貝印象深刻。, 海貝, 6.0#6.17
R1176:S010, 這家店用餐環境很大。, 用餐環境, 6.0#5.33
R1176:S024, 麵很大一碗。, 麵, 6.5#6.5
R1176:S029, 有點厚的口感。, 口感, 5.17#5.17
R1176:S031, 很有香氣的豆干。, 豆干, 6.0#5.62
R1176:S037, 小菜也是做得很用心。, 小菜, 6.0#5.75
R1176:S038, 必點的滷豬肝。, 滷豬肝, 7.25#7.25
R1176:S039, 這家的滷豬肝好吃。, 滷豬肝, 6.2#5.7
R1177:S014, 餐廳上菜速度飛快。, 上菜速度, 6.25#5.75
R1177:S021, 鰻魚香甜。, 鰻魚, 6.17#5.5
R1177:S022, 飯更是甜美無比。, 飯, 6.12#5.88
R1177:S023, 另一面是細緻的魚肉。, 魚肉, 6.12#5.25
R1177:S024, 魚肉白嫩細爽。, 魚肉, 6.12#5.5
R1177:S027, 讓魚肉吃來不膩口。, 魚肉, 5.7#5.2
R1177:S030, 魚肉美味。, 魚肉, 6.0#5.0
R1177:S032, 柔軟的米飯。, 米飯, 5.62#5.0
R1177:S040, 菠菜清爽。, 菠菜, 5.62#5.38
R1177:S041, 調味太淡。, 調味, 4.2#5.4
R1177:S042, 菠菜吃來清新。, 菠菜, 6.0#5.25
R1177:S043, 玉子燒色澤偏淡。, 玉子燒色澤, 4.75#4.62
R1177:S046, 但食物質地相當好。, 食物質地, 6.5#6.12
R1178:S003, 燻鮭魚片好吃。, 燻鮭魚片, 6.3#5.8
R1178:S009, 食物美味度還算不錯。, 食物美味度, 5.75#5.25
R1179:S004, 並放上清爽的小黃瓜片。, 小黃瓜片, 6.12#5.62
R1179:S012, 肉質又軟嫩。, 肉質, 6.25#5.12
R1179:S013, 湯頭很清爽。, 湯頭, 6.0#5.5
R1179:S017, 原味蛋餅蠻好吃的。, 原味蛋餅, 6.12#5.5
R1180:S020, 配料很特別。, 配料, 6.38#5.88
R1181:S012, 但黑芝麻吃起來就蠻有味道。, 黑芝麻, 6.25#6.0
R1181:S014, 環境蠻舒服的。, 環境, 6.25#6.0
R1183:S009, 義大利麵披薩燉飯好吃。, 義大利麵披薩燉飯, 6.33#5.33
R1183:S011, 香煎小卷海鮮沙拉超讚。, 香煎小卷海鮮沙拉, 6.67#7.0
R1183:S016, 食材很豐富。, 食材, 6.75#6.5
R1183:S030, 是好吃的義大利麵。, 義大利麵, 6.12#6.0
R1183:S031, 墨魚燉飯好吃。, 墨魚燉飯, 6.3#5.8
R1183:S034, 海鮮表現非常棒。, 海鮮, 7.0#7.17
R1183:S038, 餐點份量也很足。, 餐點份量, 6.17#5.67
R1184:S005, 炒飯整體吃起來很好吃。, 炒飯, 6.25#5.88
R1184:S008, 肉質很嫩。, 肉質, 6.38#6.25
R1184:S010, 高麗菜脆爽。, 高麗菜, 5.62#5.12
R1184:S011, 魚板好吃。, 魚板, 6.75#6.25
R1184:S012, 麻油雞的湯頭很順口。, 麻油雞的湯頭, 6.75#6.5
R1184:S016, 湯頭很溫順。, 湯頭, 6.12#5.75
R1186:S009, 這是我吃過最喜歡的三色豆花了。, 三色豆花, 7.0#7.25
R1186:S011, 薏仁很清爽。, 薏仁, 6.12#5.62
R1188:S004, 點了豚骨拉麵豚骨湯頭香醇。, 豚骨拉麵豚骨湯頭, 6.25#5.38
R1188:S005, 喝起來是舒服的豚骨湯。, 豚骨湯, 6.25#6.0
R1188:S008, 很成功的豚骨湯頭。, 豚骨湯頭, 6.3#5.8
R1188:S010, 糖心蛋超好吃。, 糖心蛋, 6.75#6.62
R1188:S012, 麵條Q彈。, 麵條, 6.0#5.17
R1188:S014, 麵條本身也很好吃。, 麵條, 6.17#6.17
R1188:S015, 叉燒也很厲害。, 叉燒, 6.67#6.5
R1188:S019, 叉燒有香氣。, 叉燒, 6.0#5.12
R1188:S021, 也是水準之上的叉燒。, 叉燒, 7.0#6.25
R1189:S036, 小卷非常Q。, 小卷, 6.5#6.0
R1189:S037, 小卷口感很好。, 小卷口感, 6.33#6.5
R1189:S038, 海鮮丼飯很好吃。, 海鮮丼飯, 6.38#5.88
R1189:S039, 鮭魚超好吃。, 鮭魚, 7.12#6.75
R1189:S040, 豐富的生魚片。, 生魚片, 5.75#5.0
R1189:S058, 干貝握壽司也很有特色。, 干貝握壽司, 6.0#6.0
R1189:S062, 好喜歡它的干貝。, 干貝, 6.75#6.75
R1191:S003, 豆花怎麼那麼好吃啊。, 豆花, 6.3#5.5
R1191:S021, 檸檬焦糖豆花枸杞銀耳豆花是最受歡迎的。, 檸檬焦糖豆花枸杞銀耳豆花, 7.17#6.83
R1191:S022, 芝麻糊也頗受好評。, 芝麻糊, 6.5#6.0
R1191:S024, 特別是芋泥相當不錯。, 芋泥, 6.62#6.5
R1191:S026, 餐廳座位數也不多。, 餐廳座位數, 4.17#4.67
R1191:S037, 地瓜芋圓好吃。, 地瓜芋圓, 5.88#5.38
R1192:S005, 大推他們的綜合海鮮丼飯。, 綜合海鮮丼飯, 7.1#6.6
R1192:S006, 還會附上好喝味噌湯。, 味噌湯, 5.88#5.25
R1192:S016, 味噌湯份量還不小碗。, 味噌湯份量, 5.62#5.62
R1192:S026, 炙燒海鮮丼真是讓人口水直流。, 炙燒海鮮丼, 6.75#6.5
R1192:S027, 海鮮品質都相當新鮮。, 海鮮品質, 6.67#6.67
R1194:S009, 泰奶挫冰真的讚欸。, 泰奶挫冰, 6.75#6.25
R1194:S013, 他珍珠是Q軟的。, 珍珠, 5.75#5.25
R1194:S016, 飲品喝起來順口。, 飲品, 6.12#5.38
R1194:S017, 飲品喝起來不會膩。, 飲品, 6.0#5.0
R1195:S029, 搭上彈牙的公仔麵。, 公仔麵, 6.5#6.17
R1195:S031, 好吃的冰火菠蘿油。, 冰火菠蘿油, 6.0#5.25
R1195:S032, 咬下去的外皮酥酥鬆軟。, 外皮, 6.12#5.38
R1195:S034, 推薦同樣是小點的蘿蔔糕表現可圈可點。, 蘿蔔糕, 6.33#6.17
R1195:S035, 吃得到蘿蔔絲的香甜。, 蘿蔔絲, 6.0#5.17
R1196:S005, 用餐環境很寬敞。, 用餐環境, 6.17#5.67
R1196:S008, 上餐速度也很快。, 上餐速度, 6.0#5.5
R1196:S018, 牛肝菌奶油烤飯吃起來很好吃。, 牛肝菌奶油烤飯, 6.38#6.38
R1196:S027, 餐點的品質很好。, 餐點的品質, 6.0#5.5
R1196:S028, 這家餐點的價格便宜。, 價格, 6.0#5.17
R1198:S007, 麵條口感Q彈。, 麵條口感, 6.12#5.38
R1198:S014, 當天點的炸豬排口感還滿外酥內嫩的。, 炸豬排口感, 6.38#5.75
R1198:S015, 高讚塔鐵板麵真的是好好吃。, 高讚塔鐵板麵, 7.25#7.12
R1198:S016, 聞得到濃郁的九層塔。, 九層塔, 5.88#5.12
R1198:S021, 這裡的粉漿蛋餅口感酥脆。, 粉漿蛋餅口感, 6.0#5.17
R1198:S022, 韭菜真的特別香。, 韭菜, 6.67#6.33
R1201:S001, 最吸引人的溏心蛋。, 溏心蛋, 6.6#6.3
R1201:S005, 肉片紮實。, 肉片, 5.5#5.12
R1201:S012, 這邊的下水配料多元。, 下水配料, 6.0#5.5
R1201:S013, 配料清脆軟嫩。, 配料, 6.25#5.5
R1201:S014, 湯喝起還很鮮甜。, 湯, 6.25#5.5
R1201:S016, 麵也是相當不錯。, 麵, 6.5#6.0
R1202:S005, 可以吃的料理比較多樣化。, 料理, 6.0#5.75
R1202:S009, 快炒類的料理也都好吃。, 快炒類的料理, 6.62#6.12
R1204:S003, 老獅擔仔麵不錯。, 老獅擔仔麵, 5.67#5.17
R1204:S013, 炒飯鑊氣很足。, 炒飯鑊氣, 6.17#5.5
R1204:S020, 滷蛋入味。, 滷蛋, 6.0#5.38
R1204:S021, 酸辣湯份量亦不少。, 酸辣湯份量, 5.62#5.0
R1207:S031, 阿伯的地瓜球炸的酥脆。, 地瓜球, 5.88#5.0
R1207:S037, 地瓜球熱呼呼時吃非常可口。, 地瓜球, 7.0#6.67
R1208:S050, 可頌真的很好吃。, 可頌, 7.12#6.88
R1208:S051, 可頌相當酥脆。, 可頌, 6.5#6.0
R1208:S052, 奶油味濃郁。, 奶油味, 6.0#5.25
R1208:S059, 布里歐許香氣不重。, 布里歐許香氣, 5.5#5.25
R1208:S060, 布里歐許口感並不紮實。, 布里歐許口感, 3.88#5.0
R1208:S081, 內餡不會太甜。, 內餡, 5.5#4.83
R1208:S082, 香氣也不濃郁。, 香氣, 3.5#5.38
R1208:S088, 酒味很香。, 酒味, 6.17#6.67
R1208:S089, 捲桶酥份量很足。, 捲桶酥份量, 6.38#6.25
R1208:S090, 馬斯卡朋乳酪的香氣很弱。, 馬斯卡朋乳酪的香氣, 3.33#6.5
R1208:S104, 但我覺得咖啡的香氣很香。, 咖啡的香氣, 6.0#5.67
R1208:S114, 塔類的部分也沒有很推。, 塔類, 4.0#4.75
R1208:S116, 草莓塔沒有什麼記憶點。, 草莓塔, 4.0#5.0
R1214:S008, 不只是火雞肉片出色。, 火雞肉片, 6.38#5.88
R1214:S029, 雞片飯很優秀。, 雞片飯, 6.5#6.62
R1214:S040, 雞胸肉扎實。, 雞胸肉, 6.12#5.62
R1214:S043, 油蔥酥超級香。, 油蔥酥, 6.5#6.62
R1214:S047, 雞油很出色。, 雞油, 6.62#6.5
R1214:S048, 筍乾超好吃。, 筍乾, 7.0#7.17
R1215:S005, 最愛炸牛蒡。, 炸牛蒡, 7.67#7.67
R1215:S039, 錦魯麵涼麵味道超棒。, 錦魯麵涼麵味道, 7.0#6.75
R1215:S047, 滷肉飯我最愛。, 滷肉飯, 7.1#7.0
R1215:S051, 大骨湯的滋味清爽。, 大骨湯的滋味, 6.25#5.75
R1215:S055, 油麵滑順。, 油麵, 6.0#5.0
R1215:S057, 上頭還有濃郁的蒜香。, 蒜香, 6.25#5.25
R1215:S059, 美味的涼麵無庸置疑。, 涼麵, 5.88#5.62
R1215:S060, 麵條也相當有嚼勁。, 麵條, 6.5#6.0
R1215:S062, 其他小菜超好吃。, 小菜, 7.17#6.83
R1215:S064, 不過我們還是覺得美乃滋涼麵也不錯。, 美乃滋涼麵, 5.75#5.38
R1215:S070, 茄子保有多汁口感。, 茄子, 6.0#5.0
R1218:S001, 泡麵很香。, 泡麵, 6.6#6.2
R1218:S026, 湯汁口味較不突出。, 湯汁口味, 4.5#4.83
R1218:S030, 但火鍋肉片吃起來口感軟嫩。, 火鍋肉片, 6.17#5.17
R1219:S016, 品項真的很豐富。, 品項, 6.5#6.5
R1219:S044, 雞肉醬油炒飯不錯。, 雞肉醬油炒飯, 5.8#5.3
R1220:S015, 原味飯糰好吃。, 原味飯糰, 6.0#5.25
R1220:S023, 米粒的口感很好。, 米粒的口感, 5.88#5.38
R1220:S026, 香腸飯糰絕佳。, 香腸飯糰, 6.5#7.0
R1220:S035, 我還是很喜歡他們家米粒的口感。, 米粒的口感, 6.75#6.0
R1221:S002, 雞肉滑嫩。, 雞肉, 6.12#5.25
R1222:S001, 炒飯鍋氣十足。, 炒飯鍋氣, 6.38#5.88
R1222:S006, 麵包很便宜。, 麵包, 6.12#5.88
R1222:S011, 蘇老爹餐飲的餐點選擇豐富。, 餐點選擇, 5.5#5.0
R1222:S012, 臭豆腐炒飯好吃。, 臭豆腐炒飯, 6.0#5.25
R1222:S021, 臭豆腐味道不錯。, 臭豆腐味道, 6.0#5.0
R1222:S028, 而且炒飯份量也很可以。, 炒飯份量, 6.33#6.17
R1223:S009, 自製蘋果醬也挺好吃的。, 自製蘋果醬, 5.62#5.25
R1223:S012, 蛋沙拉CP值蠻高的。, 蛋沙拉CP值, 6.38#6.12
R1223:S013, 炸物都沒有油耗味。, 炸物, 6.12#5.38
R1223:S031, 我媽稱讚沙拉蛋內餡好吃。, 沙拉蛋內餡, 5.88#5.25
R1224:S007, 泰式沙拉份量很多。, 泰式沙拉份量, 6.2#6.0
R1224:S009, 食物美味度尚可。, 食物美味度, 5.0#5.0
R1224:S010, 但食物份量十足。, 食物份量, 6.25#5.75
R1225:S008, 食材新鮮。, 食材, 6.33#6.0
R1227:S028, 玉子燒超好吃。, 玉子燒, 7.0#6.5
R1227:S032, 炙燒鮭魚握壽司好吃。, 炙燒鮭魚握壽司, 5.83#4.83
R0207:S033, 整體表現都蠻好吃的。, 整體, 6.0#5.38
R0207:S036, 當日的板腱牛每塊邊邊都剛好有遇到很硬的筋，所以口感上比較礙口。, 口感, 4.0#4.83
R0207:S038, 但肉質還是很不錯的。, 肉質, 6.0#5.5
R0207:S060, 甜點中的冰棒口味選擇也很多。, 冰棒口味, 5.88#5.75
R0207:S061, 芋頭冰棒中吃的到扎實的芋頭塊很加分。, 芋頭塊, 6.12#5.5
R0207:S063, 茶凍我很喜歡，口感上很嫩很像愛玉和仙草的感覺。, 茶凍#口感, 7.0#6.5 6.75#6.25
R0207:S065, 茉莉綠茶的香味很濃郁，整體也不會過甜。, 茉莉綠茶的香味#茉莉綠茶, 6.5#6.5 6.17#5.83
R0207:S070, 整體來說我覺得還是一間很超值的餐廳。, 餐廳, 7.0#6.75
R0210:S007, 麵的選擇很多，還可以選大小(價格不變)，也太佛心。, 麵的選擇#麵, 6.33#5.67 6.83#6.17
R0210:S012, 苦瓜鹹蛋是冷菜，比較鹹一點。, 苦瓜鹹蛋, 4.67#5.17
R0210:S024, 皮蛋真的頗好吃。, 皮蛋, 6.5#6.17
R0210:S030, 豬頭皮也是帶點麻辣的調味，好吃。, 豬頭皮, 5.8#5.3
R0210:S048, 雞肉很嫩沒有毛病，榮登會為了他再訪的菜式。, 雞肉#雞肉#雞肉, 6.0#5.83 5.33#5.0 6.17#6.33
R0211:S001, 但因為價格有點高一直沒有自己去吃。, 價格, 4.17#5.0
R0211:S022, 雖然味道不錯，不過份量大且口味單一有點容易膩口。, 味道#份量#口味#NULL, 6.0#5.75 6.0#5.75 4.75#5.0 4.0#5.0
R0211:S028, 這款比目魚的外皮超級酥脆。, 比目魚的外皮, 6.0#6.0
R0214:S011, 鵝肉本身表現一般。, 鵝肉, 4.88#5.0
R0214:S044, 幸好豆芽菜清脆爽口。, 豆芽菜, 5.75#5.5
R0215:S025, 鹽水意麵帶有嚼勁的口感真的很特別。, 鹽水意麵#口感, 6.0#5.5 6.5#6.12
R0215:S035, 簡單的一碗麵應該不會讓你失望的。, 麵, 5.88#6.12
R0220:S006, 飲料選擇也不多，就常見的有氣飲料和可爾必思。, 飲料選擇, 4.5#5.17
R0220:S010, 肉也感覺沒讓人很驚艷。, 肉, 4.0#4.83
R0220:S011, 海鮮是蠻新鮮的。, 海鮮, 6.0#5.67
R0220:S013, 但是那杯調酒真的超級普。, 調酒, 4.67#5.33
R0220:S016, 最後吃甜點倒是覺得還蠻不錯的。, 甜點, 6.3#5.8
R0220:S017, 布丁和咖啡凍不會太甜~泡芙也蠻好吃。, 布丁#咖啡凍#泡芙, 5.5#5.33 5.5#5.33 6.0#5.67
R0222:S009, 韓式炸雞的年糕炸得不錯。, 年糕, 6.0#5.17
R0222:S011, 以整體呈現來看價格還是偏高。, 價格, 4.62#5.38
R0231:S003, 酥皮濃湯也推推。, 酥皮濃湯, 6.0#5.25
R0231:S043, 這樣價格我覺得CP值很高。, CP值, 7.12#6.25
R0235:S009, 口味吃起來很有新鮮感，價位也很實在。, 口味#價位, 6.17#6.0 6.0#5.83
R0235:S099, 他們家的鴨架真的很有誠意，每一塊都還有不少鴨肉。, 鴨架#鴨肉, 6.5#6.33 6.17#5.5
R0235:S108, 片鴨吃起來香嫩多汁。, 片鴨, 6.33#6.17
R0236:S016, 口口讓人感覺無限驚喜。, NULL, 6.62#5.88
R0241:S090, 雖然點錯點到口感偏酸的咖啡，但喝起來好順口。, 咖啡#咖啡, 5.33#5.33 6.33#5.5
R0241:S094, 這次的蘑菇派很好吃。, 蘑菇派, 6.88#6.62
R0241:S095, 口味稍苦的布朗尼，吃起來很是紮實。, 布朗尼#布朗尼, 4.83#4.83 5.67#5.83
R0241:S101, 這間咖啡店不只有特色。, 咖啡店, 6.0#5.75
R0242:S021, 他們家的燒仙草也是一絕。, 燒仙草, 6.62#6.5
R0243:S019, 個人覺得他們家的料都煮得很好，吃起來很新鮮。, 料#料, 6.25#5.62 6.25#6.12
R0253:S008, 店內座位數不多。, 座位數, 4.33#5.5
R0254:S008, 口感和味道都很讚，是想吃烤玉米時的好選擇。, 口感#味道#NULL, 6.17#5.67 6.17#5.67 6.17#5.33
R0261:S018, 拿鐵冰涼香醇，味道很好。, 拿鐵#味道, 6.17#5.67 7.0#6.67
R0261:S027, 奶油捲實在太美味。, 奶油捲, 7.0#7.0
R0261:S042, 烤過後上面的菠蘿很脆很美味。, 菠蘿#菠蘿, 6.17#5.5 6.33#5.5
R0261:S043, 麵包體偏普通，略乾了些。, 麵包#麵包, 4.75#4.75 4.12#4.5
R0261:S047, 紅豆麵包隔天才吃，覺得有點乾了。, 紅豆麵包, 4.25#4.38
R0261:S065, 巴布卡對我來說太甜膩。, 巴布卡, 4.0#5.75
R0261:S069, 尤其是奶油捲太美味了。, 奶油捲, 6.88#6.5
R0262:S007, 價格算是蠻高。, 價格, 5.25#5.25
R0263:S006, 魚肚肉會煎到焦香無比，口感相當酥脆可口。, 魚肚肉#口感, 6.12#6.0 6.25#6.12
R0263:S011, 空間不算大，但還蠻乾淨的。, 空間#NULL, 4.5#5.0 6.0#5.75
R0263:S021, 吃起來的蛋香非常迷人。, 蛋香, 6.5#6.17
R0263:S031, 湯頭很鮮甜，還有滿滿的油蔥酥香味。, 湯頭, 6.5#6.2
R0264:S007, 不過整個氛圍還不錯。, 氛圍, 5.88#5.25
R0266:S022, 而且空間有些狹小。, 空間, 3.88#5.38
R0266:S060, 燉飯的軟硬度對我來說也覺得剛好。, 燉飯的軟硬度, 5.62#5.12
R0269:S001, 價格超級划算，很推薦來吃這家便宜火鍋吃到飽。, 價格#NULL, 6.0#6.33 6.5#6.17
R0269:S054, 嘉義古川壽喜燒的確CP值夠高。, CP值, 6.12#5.38
R0269:S062, 推薦來嘉義旅遊可以吃老字號吃到飽火鍋店-嘉義古川壽喜燒。, 嘉義古川壽喜燒, 6.0#5.38
R0270:S019, 而且醬料不是我們愛的，覺得不夠甜。, 醬料#醬料, 3.25#5.25 4.0#5.0
R0271:S005, 價格平價，蠻推薦可以來吃日和製冰部。, 價格#日和製冰部, 5.5#5.0 6.5#5.5
R0271:S020, 我蠻喜歡豆腐嗲的，味道很有層次感。, 豆腐嗲#味道, 5.83#5.67 6.0#6.0
R0271:S023, 炸蛋不推薦。, 炸蛋, 3.5#4.62
R0272:S067, 然後整塊豆腐咬下去就滿滿水份，真的超入味啊啊啊。, 豆腐#豆腐, 6.0#5.88 6.75#6.75
R0272:S102, 整體就是豆腐酥脆香氣四溢醬汁入味泡菜好吃。, 豆腐#豆腐#醬汁#泡菜, 5.83#5.0 6.17#5.5 5.83#5.0 6.0#5.0
R0274:S033, 整個牛肉外面吃起來有點微焦，但是裡面卻非常軟Q。, 牛肉#牛肉, 4.75#5.0 6.75#6.0
R0274:S058, 不過我非常喜愛他們的浪花豚骨拉麵。, 浪花豚骨拉麵, 7.12#7.0
R0274:S097, 而且燒賣的尺寸看起來也不小。, 燒賣的尺寸, 5.5#5.0
R0274:S102, 他們的燒賣吃起來豬肉的味很鮮。, 豬肉, 6.25#5.75
R0278:S035, 裝潢頗有質感。, 裝潢, 6.0#5.75
R0278:S066, 不過幾乎撈不太到豬肚片。, 豬肚片, 4.25#4.5
R0278:S084, 翼板牛真的有好吃一些。, 翼板牛, 5.62#5.25
R0278:S086, 羊雪花騷味稍重。, 羊雪花騷味, 4.33#5.0
R0281:S021, 他們家的滷味，其實真的完全不及格。, 滷味, 2.12#6.12
R1357:S010, 中東手工口袋餅吃起來有點偏乾。, 中東手工口袋餅, 3.83#4.5
R1357:S019, 烤雞的肉塊份量感十足。, 肉塊份量感, 6.33#5.5
R1357:S028, 我會認為這餐點算是中規中矩的價格。, 價格, 4.83#5.0
R1358:S020, 醃蘿蔔佐自製芝麻醬超好吃的小菜。, 醃蘿蔔佐自製芝麻醬, 7.0#6.5
R1358:S044, 飲料和甜點都蠻有水準的。, 飲料#甜點, 6.25#6.0 6.25#6.0
R1359:S018, 這款嫩肩霜降5oz雖然份量不多，但肉質彈嫩。, 份量#肉質, 4.25#5.0 5.75#5.0
R1359:S023, 我覺得他的菜盤種類配得很豐富。, 菜盤種類, 6.25#5.62
R1359:S027, 高麗菜也很新鮮脆嫩。, 高麗菜, 6.38#5.62
R1359:S041, 我比較喜歡泰式奶茶冰淇淋。, 泰式奶茶冰淇淋, 6.33#6.33
R1360:S022, 排骨帶點醋香非常下飯。, 排骨#排骨, 5.83#5.33 7.0#6.83
R1360:S033, 炒米粉有點普，太乾且口味太淡了。, 炒米粉#炒米粉#口味, 4.62#5.0 3.88#5.5 3.88#5.5
R1360:S039, 這一道的腰果非常美味，吃起來新鮮而有點淡淡的甜味。, 腰果#腰果#腰果, 6.67#6.67 6.5#5.67 6.33#5.83
R1360:S043, 但這道的蝦有加入比較多薑，覺得味道有點太突兀。, 味道, 3.88#4.62
R1360:S048, 布丁吃起來香醇可口。, 布丁, 5.75#5.25
R1362:S025, 之所以是愛店因為CP值很高。, CP值, 6.7#6.5
R1365:S053, 在換料理時吃上一顆煙燻橄欖就很解膩。, 煙燻橄欖, 6.0#6.33
R1365:S097, 辣味油燜菇表現一般。, 辣味油燜菇, 5.0#4.83
R1368:S002, 店裡的裝潢蠻適合聚餐座位寬敞。, 裝潢#座位, 5.75#5.0 5.5#5.0
R1371:S010, 必須要說服務真的超好。, 服務, 6.62#6.62
R1371:S035, 古早味招牌肉粥非常便宜。, 古早味招牌肉粥, 6.12#6.12
R1371:S044, 亮晶晶肉燥飯超肥也很鹹香，不甜膩整個煮得很軟爛，真的超愛。, 亮晶晶肉燥飯#亮晶晶肉燥飯#亮晶晶肉燥飯#亮晶晶肉燥飯#亮晶晶肉燥飯, 6.0#5.0 6.0#5.0 6.0#5.0 6.0#5.0 7.5#7.5
R1372:S026, 飛驒牛肉包個體不大，以如此份量而言價格略高。, 飛驒牛肉包#價格, 4.5#5.5 4.0#5.5
R1375:S015, 牛肉包吃起來溫溫的不夠燙，味道不壞。, 牛肉包#味道, 4.17#5.67 6.0#5.5
R1375:S019, 外皮吃起來很脆，味道很足。, 外皮#味道, 6.33#6.0 6.33#6.0
R1375:S032, 韭菜盒子趁熱吃真的很不錯。, 韭菜盒子, 5.88#5.5
R1379:S022, 炒高麗菜菜梗帶脆葉處軟嫩。, 菜梗#葉, 5.62#5.0 5.75#5.12
R1379:S041, 肉片口感一般。, 肉片口感, 5.12#4.88
R1383:S070, 沙朗牛排厚度就偏薄吧。, 沙朗牛排厚度, 4.6#5.3
R1383:S082, 整體搭配起來算是好吃的。, 整體, 5.88#5.38
R1383:S088, 沙拉熟食類，口感跟味道就普通吧。, 口感#味道, 4.88#4.88 4.88#4.88
R1383:S101, 雖然種類不夠多，但都還挺好吃的。, 種類#NULL, 4.17#4.33 6.0#5.17
R1383:S103, 冰淇淋好吃欸。, 冰淇淋, 5.75#5.12
R1384:S076, 蟹真丈很甘甜而且乾淨，這點非常驚人。, 蟹真丈#蟹真丈#蟹真丈, 6.17#5.67 5.83#5.33 6.67#6.33
R1384:S100, 吃下去果然沒失望。, NULL, 5.75#5.5
R1384:S101, 這大根實在太強，超甜超軟超純淨。, 大根#大根#大根#大根, 6.67#6.67 6.67#6.67 6.67#6.67 6.67#6.67
R1384:S107, 河豚皮和胡麻水芹好吃是好吃，但就有點普通。, 河豚皮#胡麻水芹#河豚皮#胡麻水芹, 5.5#5.25 5.5#5.25 5.0#5.0 5.0#5.0
R1384:S117, 山岸煮的飯還是很好吃。, 飯, 6.25#6.25
R1385:S004, 排餐價格220元還算是平價實惠。, 排餐價格#排餐價格, 5.83#5.17 6.0#5.17
R1385:S012, 開胃冷盤有醃菜火腿片以及蟹肉棒看起來雖然有點空虛，但還蠻好吃的。, 開胃冷盤#開胃冷盤, 4.5#4.83 5.83#5.5
R1385:S015, 雞排真的煎到非常酥脆。, 雞排, 6.33#6.83
R1385:S016, 沙朗牛排還蠻大塊而且厚。, 沙朗牛排#沙朗牛排, 6.12#5.62 6.0#5.0
R1385:S022, 但隨緣牛排館的雞排皮脆但肉就會有點乾。, 雞排皮#肉, 5.75#5.25 4.38#4.38
R1385:S023, 鐵板麵的口感相當軟嫩好吃。, 鐵板麵的口感#鐵板麵, 6.75#6.25 6.75#6.0
R1385:S024, 有小蛋糕和水果吃起來好甜，吃完真的是太滿足了。, 小蛋糕#水果#小蛋糕#水果, 6.38#5.75 6.38#5.75 7.5#7.25 7.5#7.25
R1387:S022, 對牛筋及牛腩印象特別深刻，兩樣幾乎都是入口即化。, 牛筋#牛腩, 6.33#5.33 6.33#5.33
R1387:S027, 牛肉給的份量也不少。, 份量, 5.5#5.25
R1387:S028, 牛肉口感不是我喜歡的軟嫩。, 牛肉口感, 4.0#4.5
R1391:S014, 其中必點的是他們家的招牌菜蕃茄牛肉麵。, 蕃茄牛肉麵, 6.4#6.6
R1393:S027, 整體味道非常的剛好，如果你平常不喜甜食我非常推薦你點這道。, 味道#NULL, 6.88#6.62 7.0#7.0
R1394:S031, 純茶喝起來不苦澀。, 純茶, 5.8#5.2
R1395:S029, 但他們家的上菜速度我覺得是算蠻快的。, 上菜速度, 5.83#5.5
R1395:S056, 相較剛剛的海鮮，杏鮑菇的份量更多。, 杏鮑菇的份量, 5.83#5.33
R1395:S071, 這一天的蛤蜊也非常飽滿。, 蛤蜊, 6.83#7.0
R1395:S078, 當天的烤生蠔吃起來也蠻不錯的。, 烤生蠔, 6.25#6.0
