ID, Sentence, Aspect, Valence_Mean, Arousal_Mean
R0613:S065, 不僅空間超大又有提供寵物餐，真的是毛小孩和飼主的天堂。, 空間, 6.83, 6.50
R0614:S016, 鮮蝦堅果沙拉很大一份，三個人分食還蠻剛好的。, 鮮蝦堅果沙拉, 6.25, 5.62
R0614:S019, 蝦子好新鮮蝦味也很濃厚。, 蝦子, 7.25, 6.50
R0614:S019, 蝦子好新鮮蝦味也很濃厚。, 蝦味, 7.25, 6.50
R0614:S034, 螃蟹非常新鮮。, 螃蟹, 6.67, 6.67
R0614:S035, 肉也很甜。, 肉, 6.75, 6.12
R0614:S036, 米吃起來也超鮮的。, 米, 6.62, 7.12
R0614:S042, 午仔魚的肉本來就細緻，烤完後非常之嫩又鮮美。, 午仔魚的肉, 6.61, 6.39
R0614:S055, 開心果口味的提拉米蘇也太讓人開心了，美的就像藝術品。, 提拉米蘇, 7.50, 7.42
R0615:S004, 價格真的是便宜又實惠。, 價格, 5.67, 5.17
R0615:S007, 尤其是炒麵的口感和味道真的超棒，還有肉羹湯真心推薦必點。, 炒麵的口感, 7.00, 7.00
R0615:S007, 尤其是炒麵的口感和味道真的超棒，還有肉羹湯真心推薦必點。, 炒麵的味道, 7.00, 7.00
R0615:S007, 尤其是炒麵的口感和味道真的超棒，還有肉羹湯真心推薦必點。, 肉羹湯, 7.00, 6.33
R0615:S008, 湯頭鮮甜肉羹超大塊。, 湯頭, 6.12, 5.50
R0615:S008, 湯頭鮮甜肉羹超大塊。, 肉羹, 6.62, 6.50
R0615:S015, 那黃澄澄的蛋液看起來真的超美味。, 蛋液, 7.00, 6.88
R0615:S016, 底下還有滿滿的肉燥這裡的炒麵真的是好吃。, 肉燥, 6.75, 6.00
R0615:S016, 底下還有滿滿的肉燥這裡的炒麵真的是好吃。, 炒麵, 6.75, 6.50
R0615:S017, 麵條Q彈有嚼勁。, 麵條, 6.25, 5.62
R0615:S018, 搭配不油不膩的肉燥真的是好吃。, 肉燥, 6.75, 6.38
R0615:S019, 這裡的蛋餅比較一般般。, 蛋餅, 4.88, 5.12
R0615:S020, 但自製辣椒真的超夠味。, 自製辣椒, 7.00, 7.50
R0615:S021, 蘿蔔糕口感軟嫩。, 蘿蔔糕口感, 7.17, 6.67
R0615:S023, 好吃必點的肉羹湯，湯裡的肉羹真的超大塊口感也很Q彈。, 肉羹湯, 6.94, 6.69
R0615:S023, 好吃必點的肉羹湯，湯裡的肉羹真的超大塊口感也很Q彈。, 肉羹, 7.25, 7.25
R0615:S023, 好吃必點的肉羹湯，湯裡的肉羹真的超大塊口感也很Q彈。, 口感, 6.88, 6.62
R0615:S025, 湯頭喝起來很鮮甜好喝。, 湯頭, 6.50, 6.25
R0617:S013, 第一道羊排的熟度剛剛好。, 羊排的熟度, 5.83, 5.17
R0617:S015, 羊肉口感很嫩。, 羊肉口感, 6.38, 5.88
R0617:S044, 整體來說除了餐廳比較擠了一點，其他不管服務或餐點都很不錯。, 餐廳, 4.83, 5.50
R0617:S044, 整體來說除了餐廳比較擠了一點，其他不管服務或餐點都很不錯。, 服務, 6.83, 6.33
R0617:S044, 整體來說除了餐廳比較擠了一點，其他不管服務或餐點都很不錯。, 餐點, 6.83, 6.33
R0618:S002, 他們有提供義式咖啡茶類手沖單品套餐以及下午茶系列，當天點的椪糖拿鐵以及抹茶歐蕾真的是不錯喝。, 椪糖拿鐵, 6.67, 6.67
R0618:S002, 他們有提供義式咖啡茶類手沖單品套餐以及下午茶系列，當天點的椪糖拿鐵以及抹茶歐蕾真的是不錯喝。, 抹茶歐蕾, 6.67, 6.67
R0618:S003, 但最吸引我們的還是店裡超可愛的貓咪們。, 貓咪, 7.80, 7.70
R0618:S020, 推薦必點椪糖拿鐵，好喝的拿鐵上頭會舖上酥脆的椪糖。, 椪糖拿鐵, 6.67, 6.25
R0618:S020, 推薦必點椪糖拿鐵，好喝的拿鐵上頭會舖上酥脆的椪糖。, 拿鐵, 6.67, 6.17
R0618:S020, 推薦必點椪糖拿鐵，好喝的拿鐵上頭會舖上酥脆的椪糖。, 椪糖, 6.67, 5.83
R0618:S021, 拿鐵喝起來順口好喝。, 拿鐵, 6.92, 6.67
R0618:S024, 重點是這裡的飲品價格都不貴。, 飲品價格, 6.38, 5.50
R0619:S005, 剝皮辣椒雞湯真的也不錯喝，辣椒不錯吃。, 剝皮辣椒雞湯, 6.17, 5.67
R0619:S005, 剝皮辣椒雞湯真的也不錯喝，辣椒不錯吃。, 辣椒, 6.17, 5.67
R0620:S007, 香腸切片微帶酸，油豆腐有入味而高麗菜爽脆。, 香腸, 5.33, 5.50
R0620:S007, 香腸切片微帶酸，油豆腐有入味而高麗菜爽脆。, 油豆腐, 6.17, 5.17
R0620:S007, 香腸切片微帶酸，油豆腐有入味而高麗菜爽脆。, 高麗菜, 6.33, 5.17
R0620:S008, 辣菜脯鹹辣好下飯，甜不辣彈Ｑ。, 辣菜脯, 6.50, 6.19
R0620:S008, 辣菜脯鹹辣好下飯，甜不辣彈Ｑ。, 甜不辣, 6.62, 6.38
R0620:S009, 米飯表現一般。, 米飯, 5.00, 4.62
R0620:S011, 瘦肉稍乾但有入味。, 瘦肉, 5.00, 4.94
R0620:S020, 雞腿外皮偏軟無酥度。, 雞腿外皮, 4.38, 4.62
R0620:S021, 雞肉肉質一般也不算入味。, 雞肉肉質, 5.00, 5.00
R0620:S021, 雞肉肉質一般也不算入味。, 雞肉, 4.50, 6.00
R0620:S023, 部份近雞骨處的雞肉仍帶血色。, 雞肉, 3.38, 5.00
R0622:S024, PIzza口味有多種，鹹甜都有且價位不高。, PIzza口味, 5.83, 5.00
R0622:S024, PIzza口味有多種，鹹甜都有且價位不高。, 價位, 5.83, 5.00
R0622:S036, 餅皮相當香。, 餅皮, 6.50, 6.17
R0623:S006, 日間部目前是以燉煮蔬菜咖哩為主，也很平價。, 蔬菜咖哩, 6.17, 5.67
R0623:S009, 咖哩一上桌超級香阿，香料味道很豐富且溫和。, 咖哩, 8.00, 8.25
R0623:S009, 咖哩一上桌超級香阿，香料味道很豐富且溫和。, 香料味道, 7.25, 7.00
R0623:S011, 醬汁中充滿了各種蔬菜，很香甜。, 醬汁, 6.25, 5.62
R0623:S016, 整體來說深夜食攤日間部的咖哩真的推，充滿了驚豔感。, 咖哩, 6.67, 6.50
R0623:S017, 不辣不嗆就是咖哩香氣與好吃的蔬菜，價格也不貴。, 咖哩, 5.75, 5.00
R0623:S017, 不辣不嗆就是咖哩香氣與好吃的蔬菜，價格也不貴。, 蔬菜, 6.00, 5.50
R0623:S017, 不辣不嗆就是咖哩香氣與好吃的蔬菜，價格也不貴。, 價格, 6.25, 5.25
R0624:S015, 是一碗很日式的拉麵，叉燒很嫩。, 拉麵, 6.00, 6.33
R0624:S015, 是一碗很日式的拉麵，叉燒很嫩。, 叉燒, 6.50, 6.67
R0630:S003, 大推鮪魚起司口味，讓人吃上一口就愛上的好味道。, 鮪魚起司口味, 7.22, 7.05
R0630:S022, 這裡的蔬菜蛋餅真的是好吃。, 蔬菜蛋餅, 6.67, 6.83
R0630:S023, 酥脆的蛋餅皮裡包了滿滿的高麗菜和蛋液。, 蛋餅皮, 6.00, 5.25
R0630:S023, 酥脆的蛋餅皮裡包了滿滿的高麗菜和蛋液。, 高麗菜, 6.00, 5.25
R0630:S023, 酥脆的蛋餅皮裡包了滿滿的高麗菜和蛋液。, 蛋液, 6.00, 5.25
R0636:S010, 多樣且超級美味的蔬食料理。, 蔬食料理, 7.19, 6.69
R0636:S019, 舒肥雞不乾癟，炒蛋恰到好處的濕潤。, 舒肥雞, 6.00, 5.00
R0636:S019, 舒肥雞不乾癟，炒蛋恰到好處的濕潤。, 炒蛋, 6.17, 5.50
R0636:S020, 每一口都吃得到蛋的好品質。, 蛋, 6.38, 5.62
R0637:S017, 爐烤肋眼牛排服務生毫不手軟的大塊現切。, 爐烤肋眼牛排, 6.67, 5.83
R0637:S018, 牛排漂亮的粉色生熟適中。, 牛排, 5.81, 5.50
R0637:S019, 肉質鮮嫩。, 肉質, 6.38, 5.62
R0637:S033, 龍蝦很新鮮，去殼也容易。, 龍蝦, 7.00, 6.38
R0645:S087, 牛肉串燒肉有點薄吃起來不太過癮。, 牛肉串燒, 4.67, 5.58
R0645:S089, 老實說鳥貴族的燒烤也是蠻鹹的。, 燒烤, 4.33, 5.00
R0645:S098, 炸雞皮炸的非常的酥脆非常的乾。, 炸雞皮, 6.17, 6.50
R0645:S102, 烤肉丸子普普通通。, 烤肉丸子, 5.00, 4.83
R0645:S106, 老實說我覺得雞腿串燒CP值真的高。, 雞腿串燒CP值, 6.88, 6.75
R0645:S107, 雞腿串燒肉夠大而且嫩又有彈性，多吃幾串真的就能吃很飽。, 雞腿串燒, 6.21, 5.84
R0645:S125, 這牛排外面裹著一層麵包粉看起來蠻粉嫩的，吃下去外皮酥脆卡滋卡滋真的好吃。, 牛排, 6.56, 6.19
R0645:S125, 這牛排外面裹著一層麵包粉看起來蠻粉嫩的，吃下去外皮酥脆卡滋卡滋真的好吃。, 外皮, 6.62, 6.00
R0645:S151, 每種甜點看起來都是那麼的精美那麼地讓人垂涎欲滴。, 甜點, 6.83, 6.50
R0645:S162, 蕨餅超級軟Q。, 蕨餅, 7.00, 7.00
R0645:S200, 抹茶味道濃郁。, 抹茶味道, 6.50, 6.38
R0646:S002, 火鍋種類相當豐富，多達20多種鍋物可以選擇。, 火鍋種類, 5.88, 5.50
R0646:S025, 一定要來支好吃的霜淇淋奶香味超濃郁的啦。。, 霜淇淋奶香味, 7.33, 7.17
R0649:S004, 這個無敵星星飯還滿可愛的，飯是做成無敵星星形狀。, 無敵星星飯, 6.75, 6.50
R0650:S039, 薯條酥脆鹹香不過乾。, 薯條, 6.33, 5.50
R0650:S040, 內裡仍能吃到馬鈴薯的綿密感。, 馬鈴薯, 6.75, 5.75
R0650:S041, BBQ香雞翅是當天感覺較普通者。, BBQ香雞翅, 5.00, 5.00
R0650:S042, 雞翅稍乾靠外淋醬汁提味。, 雞翅, 4.50, 5.00
R0651:S001, 當時對九華樓烤鴨的CP值印象深刻。, 九華樓烤鴨的CP值, 6.38, 6.12
R0651:S022, 茶葉依舊很清香, 茶葉, 6.12, 5.50
R0651:S071, 鴨肉不乾柴肉質細密。, 鴨肉, 6.00, 6.17
R0651:S071, 鴨肉不乾柴肉質細密。, 肉質, 6.33, 6.17
R0651:S097, 雞肉就略顯普通。, 雞肉, 5.00, 5.25
R0652:S021, 豆腐雖然酥脆但不會乾硬。, 豆腐, 5.94, 5.38
R0652:S027, 酸甜爽口的台式泡菜搭配脆皮臭豆腐好吃又大份，60元CP值超高!。, 台式泡菜, 6.75, 6.25
R0652:S027, 酸甜爽口的台式泡菜搭配脆皮臭豆腐好吃又大份，60元CP值超高!。, 臭豆腐, 6.88, 6.38
R0652:S027, 酸甜爽口的台式泡菜搭配脆皮臭豆腐好吃又大份，60元CP值超高!。, CP值, 7.00, 7.25
R0653:S018, 迎賓飲料及開胃小點很好吃。, 迎賓飲料, 6.67, 6.50
R0653:S018, 迎賓飲料及開胃小點很好吃。, 開胃小點, 6.67, 6.50
R0654:S016, 麻油雞鍋看起來超好吃的。, 麻油雞鍋, 6.88, 7.00
R0657:S041, 干貝一串三顆吃起來還OK不會太乾，也還算鮮甜。, 干貝, 5.44, 5.06
R0657:S053, 在送餐及收空盤的速度都蠻快的，服務算是不錯。, 速度, 6.00, 5.17
R0657:S053, 在送餐及收空盤的速度都蠻快的，服務算是不錯。, 服務, 5.83, 5.50
R0657:S058, 燒肉還算可以但不會到驚豔，價格適中份量偏少。, 燒肉, 5.00, 4.88
R0657:S058, 燒肉還算可以但不會到驚豔，價格適中份量偏少。, 價格, 5.00, 4.75
R0657:S058, 燒肉還算可以但不會到驚豔，價格適中份量偏少。, 份量, 4.00, 4.75
R0659:S006, 臭豆腐的口感非常濃郁。, 臭豆腐的口感, 7.25, 6.75
R0659:S009, 麵線料多大碗，大蒜放好多很過癮。, 麵線, 6.83, 6.67
R0659:S009, 麵線料多大碗，大蒜放好多很過癮。, 大蒜, 6.75, 6.58
R0659:S013, 排骨湯也不錯，鮮甜好喝。, 排骨湯, 6.46, 6.17
R0659:S015, 臭豆腐60元外脆內軟，大腸麵線60元大蒜很過癮。, 臭豆腐, 7.00, 6.38
R0659:S015, 臭豆腐60元外脆內軟，大腸麵線60元大蒜很過癮。, 大蒜, 7.25, 6.62
R0660:S015, 而會特別提及是因為他們家連這些副菜也不馬虎。, 副菜, 5.75, 5.25
R0660:S020, 但過貓本身有挑過都很新鮮細嫩，完全沒有粗硬的老梗。, 過貓, 6.50, 6.75
R0660:S026, 米粒彈牙且黏Ｑ適中。, 米粒, 6.58, 5.83
R0660:S027, 附上的味噌湯也好喝。, 味噌湯, 6.25, 5.38
R0660:S028, 連水果也都很甜。, 水果, 6.25, 5.88
R0660:S041, 魚皮緊緻乾香。, 魚皮, 6.00, 5.17
R0660:S042, 裡頭肉質細嫩也保有水份。, 肉質, 6.33, 5.50
R0660:S044, 尤其喜知次的脂肪特別肥美。, 喜知次的脂肪, 6.67, 6.50
R0660:S046, 而且價格也不會太貴。, 價格, 6.12, 5.00
R0379:S012, 肉質緊實又有彈性。, 肉質, 6.50, 5.25
R0380:S078, 所以湯看起來濁濁的。, 湯, 4.50, 4.88
R0380:S079, 喝下去的口感是蠻濃郁的。, 口感, 5.88, 5.38
R0380:S083, 醬油和味噌的甘甜滋味也有表現出來。, 醬油, 6.25, 5.88
R0380:S083, 醬油和味噌的甘甜滋味也有表現出來。, 味噌, 6.25, 5.88
R0380:S092, 湯的溫度會偏涼一些。, 湯, 4.75, 4.62
R0380:S100, 他們家麵的份量也不少。, 麵的份量, 6.00, 5.25
R0380:S104, 而且辣度也夠。, 辣度, 6.50, 5.75
R0380:S106, 湯頭有層次感。, 湯頭, 6.38, 5.38
R0380:S108, 蠻推他們家的辣椒醬。, 辣椒醬, 6.25, 6.00
R0380:S113, 這烤雞肉串真的烤得剛剛好。, 烤雞肉串, 6.50, 6.00
R0380:S114, 裡面的肉汁汁液非常多。, 肉汁汁液, 6.75, 6.62
R0380:S118, 只能說這烤雞肉串真的表現極好。, 烤雞肉串, 6.83, 7.00
R0380:S130, 五黑家的用餐體驗我是可以打接近滿分的程度。, 五黑家的用餐體驗, 7.50, 6.80
R0381:S004, 親友就說這間餐廳的外觀真的非常漂亮。, 餐廳的外觀, 6.67, 6.83
R0381:S019, 碳佐麻里精品燒肉的用餐環境整個就是有質感。, 碳佐麻里精品燒肉的用餐環境, 7.17, 6.50
R0381:S023, 因為套餐菜色真的多到擺不下啊啊!, 套餐菜色, 6.62, 6.62
R0381:S040, 雞骨高湯很有味道。, 雞骨高湯, 6.30, 6.00
R0381:S044, 柴魚涼拌洋蔥沒有苦味。, 柴魚涼拌洋蔥, 5.88, 5.25
R0381:S052, 就是好吃的雞腿。, 雞腿, 6.62, 6.00
R0381:S064, 那個蒜頭超好吃!!, 蒜頭, 7.00, 6.80
R0381:S077, 蜜餞堅果油醋沙拉吃起來非常開胃。, 蜜餞堅果油醋沙拉, 7.00, 6.50
R0381:S089, 明太子鮮魚米餅口感特別。, 明太子鮮魚米餅口感, 6.50, 6.67
R0381:S096, 其實肉都蠻多的。, 肉, 6.25, 6.12
R0382:S003, 一樣的貼心服務。, 服務, 5.88, 5.38
R0382:S023, 白帶魚日本油菜花茶碗蒸的味道也是很好。, 白帶魚日本油菜花茶碗蒸的味道, 6.00, 5.67
R0382:S026, 炸白帶魚味道有層次。, 炸白帶魚味道, 6.12, 6.00
R0382:S027, 長崎黑鮪大腹肉蠻好吃。, 長崎黑鮪大腹肉, 6.33, 6.17
R0382:S032, 鯖魚壽司不會腥。, 鯖魚壽司, 6.17, 5.17
R0386:S001, 非常道地的豚骨魚介湯頭。, 豚骨魚介湯頭, 6.50, 6.83
R0386:S008, 叉燒的表現不錯。, 叉燒, 6.00, 5.50
R0387:S001, 大碗白飯。, 白飯, 6.00, 5.00
R0389:S019, 湯品味道挺淡的。, 湯品味道, 4.17, 4.67
R0389:S029, 胡椒味稍微偏重一些。, 胡椒味, 4.75, 5.38
R0389:S032, 真的蠻好吃的豆芽菜。, 豆芽菜, 7.00, 7.00
R0389:S033, 脆度蠻不錯的。, 脆度, 6.00, 5.83
R0389:S035, 這道吃起來也是有滿滿的香氣。, 香氣, 6.00, 5.38
R0389:S037, 但豆腐仍然保有軟嫩的口感。, 豆腐, 6.00, 5.33
R0389:S038, 再加上調味得很剛好。, 調味, 6.17, 6.00
R0389:S041, 調味稍重一些。, 調味, 4.25, 5.00
R0389:S044, 有滿滿九層塔的香氣。, 九層塔的香氣, 6.25, 5.38
R0390:S006, 但味道真的很不錯。, 味道, 6.50, 6.67
R0390:S007, 羊肉超軟嫩。, 羊肉, 6.75, 6.50
R0390:S015, 口感非常豐富。, 口感, 6.83, 6.67
R0390:S017, 吃起來的味道鹹香。, 味道, 6.12, 5.38
R0390:S018, 當歸羊肉也不錯吃。, 當歸羊肉, 6.00, 5.67
R0390:S019, 羊肉的口感真的非常軟嫩。, 羊肉的口感, 6.88, 6.88
R0390:S020, 當歸湯頭相當鮮甜。, 當歸湯頭, 6.67, 6.83
R0391:S008, 魚蛋吃起來脆脆的。, 魚蛋, 6.12, 5.38
R0391:S009, 口感和味道都很不錯。, 口感, 6.00, 6.12
R0391:S009, 口感和味道都很不錯。, 味道, 6.00, 6.12
R0392:S003, 環境還蠻舒服的。, 環境, 6.38, 5.88
R0392:S006, 店裡的甜點選擇也不少。, 甜點選擇, 5.62, 5.12
R0392:S012, 冰拿鐵喝起來很香醇順滑。, 冰拿鐵, 6.50, 6.67
R0392:S020, 戚風蛋糕體吃起來鬆軟。, 戚風蛋糕體, 6.50, 6.00
R0392:S021, 奶油也很輕盈。, 奶油, 6.00, 5.62
R0393:S014, 悶肉調味偏淡一些。, 悶肉調味, 4.62, 4.88
R0393:S027, 個人最愛的悶肉。, 悶肉, 7.25, 7.50
R0393:S030, 悶肉口味帶點甜。, 悶肉口味, 5.62, 5.12
R0393:S031, 悶肉完全不油膩。, 悶肉, 6.00, 5.88
R0393:S050, 金沙竹筍超美味。, 金沙竹筍, 7.00, 7.00
R0393:S051, 鹹香的金沙。, 金沙, 6.62, 5.75
R0393:S055, 欖葉四季豆也是每次必點。, 欖葉四季豆, 7.33, 7.33
R0393:S064, 這款湯非常夠味。, 湯, 6.67, 6.67
R0393:S067, 只有剝皮辣椒的鹹香。, 剝皮辣椒, 6.38, 5.75
R0393:S069, 湯頭超棒。, 湯頭, 7.00, 6.80
R0393:S076, 蝦子很好入口。, 蝦子, 6.38, 6.00
R0393:S079, 海石老很細嫩。, 海石老, 6.33, 6.50
R0393:S080, 海石老清蒸後好美味。, 海石老, 6.50, 6.50
R0393:S085, 炒臭豆腐大概是我唯一比較不喜歡的菜了。, 炒臭豆腐, 4.33, 5.00
R0393:S086, 因為臭豆腐又臭又偏乾。, 臭豆腐, 3.83, 4.75
R0393:S098, 因為金沙蝦真的好吃。, 金沙蝦, 6.50, 6.50
R0394:S039, Espresso好喝。, Espresso, 6.00, 5.62
R0394:S043, 大推髒髒冰摩卡。, 髒髒冰摩卡, 7.62, 7.62
R0394:S058, 環境也很好。, 環境, 6.50, 6.50
R0394:S061, 環境很一般。, 環境, 5.00, 5.00
R0394:S066, 大推奶茶。, 奶茶, 7.25, 7.12
R0394:S073, James House安靜舒適的咖啡店。, James House, 6.67, 6.33
R0398:S012, 在台北市這個價錢非常親民。, 價錢, 7.25, 7.00
R0398:S018, 湯頭整體算好喝。, 湯頭, 6.00, 5.50
R0398:S019, 口感算札實。, 口感, 6.12, 5.25
R0398:S027, 油豆腐外皮軟嫩。, 油豆腐外皮, 6.33, 5.83
R0399:S021, 肉片炒得不算香。, 肉片, 4.83, 5.33
R0399:S028, 調味檯區種類不算多。, 調味檯區種類, 4.83, 5.00
R0399:S032, 米飯粒粒分明。, 米飯, 5.88, 5.38
R0399:S038, 菠菜新鮮。, 菠菜, 6.50, 5.17
R0399:S045, 就是魚肉帶有土味。, 魚肉, 4.17, 5.17
R0399:S047, 滑蛋嫩度一般。, 滑蛋嫩度, 4.88, 5.00
R0401:S049, 是挺好吃的輕食。, 輕食, 5.88, 5.88
R0401:S055, 幸好抹茶乳酪紅豆的風味佳。, 抹茶乳酪紅豆, 6.50, 5.88
R0403:S004, 湯頭喝起來香香辣辣的。, 湯頭, 6.50, 5.17
R0403:S006, 味道相當不錯唷。, 味道, 6.50, 6.00
R0403:S008, 這間餐廳店內座位數量不多。, 座位, 4.88, 5.38
R0403:S009, 價格非常便宜實惠。, 價格, 6.50, 6.67
R0403:S018, 手工麵條吃起來相當軟Q。, 手工麵條, 6.75, 6.50
R0403:S019, 麵條口感真的超讚的。, 麵條口感, 7.50, 7.50
R0403:S021, 麵疙瘩味道真是不錯。, 麵疙瘩味道, 6.17, 6.50
R0403:S024, 麵疙瘩吃起來的口感會更加Q彈。, 麵疙瘩, 5.75, 5.25
R0405:S036, 品項比起市面上連鎖的手搖飲店較少。, 品項, 4.50, 4.50
R0405:S050, 喝起來是清爽的滋味。, 滋味, 6.33, 5.83
R0405:S061, 搭配的是新鮮的葡萄柚。, 葡萄柚, 6.00, 5.25
R0405:S071, 每日手煮珍珠Q彈有勁。, 珍珠, 6.38, 5.75
R0407:S001, 覺得湯不錯。, 湯, 5.67, 5.00
R0407:S004, 肉質部分覺得不錯。, 肉質, 6.00, 5.75
R0407:S009, 牛肉湯的料頗多。, 牛肉湯的料, 6.00, 6.00
R0408:S005, 其中尤其是咖哩雞肉飯真的超推。, 咖哩雞肉飯, 7.62, 7.25
R0408:S007, 餐廳位置靠近北海岸白沙灣海水浴場裡頭的用餐空間不算大。, 用餐空間, 4.75, 4.88
R0408:S009, 餐點種類還滿多樣化的。, 餐點種類, 5.88, 5.62
R0408:S011, 咖啡因為有加入煉乳的關係喝起來還滿香甜的。, 咖啡, 6.38, 6.12
R0408:S015, 湯頭清甜。, 湯頭, 6.12, 5.38
R0408:S016, 咖哩醬還滿不錯吃的。, 咖哩醬, 6.50, 6.10
R0408:S017, 而且雞肉大塊。, 雞肉, 6.33, 5.33
R0410:S002, 有一家大家很推的雞白湯拉麵。, 雞白湯拉麵, 6.12, 6.62
R0410:S004, 它的雞白湯底很好喝。, 雞白湯底, 6.50, 6.33
R0410:S005, 非常香醇的雞湯。, 雞湯, 6.62, 6.62
R0410:S006, 雞湯喝起來很舒服。, 雞湯, 6.25, 6.25
R0410:S009, 糖心蛋和麵條表現得也很好。, 糖心蛋, 6.33, 6.67
R0410:S009, 糖心蛋和麵條表現得也很好。, 麵條, 6.33, 6.67
R0410:S010, 整體來說是碗美味的拉麵無誤。, 拉麵, 7.00, 6.62
R0411:S011, 但這個湯頭真的鮮甜。, 湯頭, 6.40, 6.50
R0417:S006, 雞肉吃起來很嫩。, 雞肉, 6.12, 5.88
R0417:S008, 配菜是茄子滿特別。, 茄子, 5.67, 5.33
R0417:S019, 芋頭味不太濃郁。, 芋頭味, 4.00, 5.00
R0419:S002, 店內提供的日式料理非常多樣性。, 日式料理, 6.38, 5.62
R0419:S010, 炒飯炒的粒粒分明。, 炒飯, 6.25, 5.75
R0419:S015, 比目魚入口即化。, 比目魚, 6.20, 5.40
R0419:S018, 不過這間餐廳的價格有點偏貴。, 價格, 4.20, 5.40
R0419:S019, 軟殼蟹花壽司是每次來必點的菜色之一。, 軟殼蟹花壽司, 6.62, 6.38
R0419:S023, 鐵板原味和牛也是每次來必點的菜色之一。, 鐵板原味和牛, 7.38, 7.25
R0419:S025, 和牛的熟度恰到好處。, 和牛的熟度, 6.75, 6.12
R0420:S016, 奶油份量給得超級多。, 奶油份量, 6.50, 7.00
R0421:S004, 地點還算蠻好找的。, 地點, 5.83, 5.00
R0421:S009, 肉桂捲口味也太多了。, 肉桂捲口味, 5.38, 5.38
R0421:S013, 餅乾口味也超級多。, 餅乾口味, 6.67, 6.50
R0421:S019, 最外層的皮有點乾。, 皮, 4.25, 5.12
R0421:S026, 胡桃也很香。, 胡桃, 6.50, 6.38
R0422:S010, 內部裝潢很華麗。, 裝潢, 5.88, 5.50
R0422:S012, 菜單的選擇頗多。, 菜單的選擇, 6.50, 5.38
R0422:S013, 但知道份量也相對大。, 份量, 6.00, 5.75
R0422:S062, 餐廳的價位完全不貴。, 價位, 6.88, 6.50
R0424:S009, 肉吃起來鮮嫩多汁。, 肉, 6.33, 6.17
R0424:S011, 是好吃的烤物。, 烤物, 5.88, 5.00
R0431:S016, 湯品選項比較少。, 湯品選項, 4.67, 5.00
R0431:S026, 個人覺得集美蚵嗲沒什麼油耗味。, 集美蚵嗲, 6.20, 5.70
R0431:S029, 口感十分札實。, 口感, 6.12, 6.00
R0431:S030, 裡頭是滿滿的高麗菜。, 高麗菜, 6.25, 5.88
R0431:S032, 蚵仔相當新鮮。, 蚵仔, 6.50, 6.12
R0431:S043, 沒想到炸韭菜捲的麵衣一樣酥脆。, 炸韭菜捲的麵衣, 6.62, 5.88
R0431:S048, 集美蚵嗲算是目前吃過最喜歡的蚵嗲吧。, 集美蚵嗲, 7.62, 7.25
R0432:S011, 花干好吃。, 花干, 6.17, 5.33
R0432:S012, 羊肉拉麵趁熱吃不錯。, 羊肉拉麵, 5.75, 5.00
R0432:S019, 牛肉滷到軟嫩。, 牛肉, 6.00, 5.33
R0433:S016, 湯圓軟軟的。, 湯圓, 6.25, 5.75
R0434:S012, 難怪來訪時看店面的外觀還蠻新的。, 外觀, 5.88, 5.50
R0434:S015, 餐廳內的座位數還算不少。, 座位數, 5.75, 5.12
R0434:S023, 但口感真的是粒粒分明。, 口感, 6.67, 6.00
R0434:S035, 燒肉口感真的超好。, 燒肉口感, 7.62, 7.62
R0434:S037, 感覺很久沒吃到這麼好吃的燒臘飯了。, 燒臘飯, 6.25, 5.62
R0434:S045, 不過用餐時還是感受得出服務的熱情。, 服務, 6.25, 5.88
R0434:S047, 製作出更多好吃的燒臘飯呀。, 燒臘飯, 6.50, 6.50
R0435:S004, 四米大的石鍋拌飯價格較平價。, 石鍋拌飯價格, 6.00, 5.25
R0435:S023, 店內的環境有比想像中的大一些。, 環境, 5.50, 5.12
R0435:S045, 菜色選擇不算太多。, 菜色選擇, 5.00, 5.00
R0435:S064, 菜色非常豐富。, 菜色, 6.83, 6.67
R0435:S090, 僅留下爽脆的口感。, 口感, 6.00, 5.12
R0435:S099, 雞肉的肉汁很豐富。, 雞肉的肉汁, 6.62, 6.50
R0435:S100, 咬起來口感非常好。, 口感, 6.62, 6.12
R0435:S103, 吃起來味道是很夠的。, 味道, 6.25, 6.00
R0435:S119, 裡面的配料不多。, 配料, 4.67, 5.00
R0435:S139, 魚板也煮得剛剛好。, 魚板, 6.67, 6.50
R0435:S141, 也包有魚肉的鮮甜。, 魚肉, 6.67, 5.17
R0436:S018, 但整體是還不錯的。, 整體, 6.17, 5.50
R0437:S005, 黑麻糬的店面蠻好找。, 黑麻糬的店面, 5.50, 5.25
R0437:S014, 這裡的麻糬種類很多。, 麻糬種類, 6.38, 6.50
R0438:S005, 牛肉燥飯也很好吃。, 牛肉燥飯, 6.50, 6.75
R0438:S022, 湯真的好清甜。, 湯, 6.67, 6.83
R0438:S025, 肉質也很嫩。, 肉質, 6.38, 5.62
R0438:S026, 肉片也很有存在感。, 肉片, 6.25, 6.25
R0438:S044, 芥藍牛肉味道上是不錯。, 芥藍牛肉味道, 5.75, 5.75
R0439:S026, 乾炒鱔魚意麵真的是非常的香。, 乾炒鱔魚意麵, 6.83, 7.50
R0439:S033, 意麵也是被炒得十分有味道。, 意麵, 6.00, 5.88
R0439:S040, 口味上有那麼一點特別。, 口味, 6.12, 5.25
